Date,ts_code,RSI,5upcross60,now_high_close,std_60,30_down,diff_MA60-MA90,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,dv_ratio,total_mv,alpha001,alpha005,alpha020,alpha025,alpha033,alpha039,alpha088,pct_chg
2016-11-21,000001.SZ,57.7086978844448,0.0699999999999999,-0.42,1.166,-0.66,0.32,9.24,0.5811,1.43,7.2561,6.9451,0.8899,1.6499,1.25,15865460.1022,0.8423852183650616,-0.1215752628436056,-0.0734433979576096,0.3465623253214086,0.3069690265486726,-0.6866201835698861,0.9275442477876106,0.65
2021-04-23,000001.SZ,65.33754152798053,1.32,-1.51,5.3557,0.25,4.02,23.29,0.4242,0.81,15.6237,14.8127,1.4932,2.9436,0.936,45196383.4831,0.8423852183650616,-0.9624715191577258,-0.9139699134360486,0.0514253773057574,0.5713495575221239,-1.7940289747090117,0.3097345132743362,1.35
2019-10-17,000002.SZ,58.42873702068025,0.16,-1.08,1.8504,-1.64,-0.53,27.35,0.7002,0.9,9.1528,8.471,2.0717,1.0384,3.2141,30911361.1077,0.8452453058752272,-0.5880694835198246,-0.1257411527324452,0.1637462235649547,0.3626045400238948,-1.007195613508877,0.6487455197132617,1.03
2016-04-14,000006.SZ,50.55470102285893,0.79,-0.8,5.7505,-6.03,-9.95,8.39,1.4573,0.82,27.1779,27.1779,2.5782,3.0995,1.4064,1132645.8436,0.8418214499700419,-0.1846958150998441,-0.6041893144834812,0.1781231320980275,0.5298463356973995,-0.6413727582867048,0.8812056737588653,1.08
2019-02-14,000006.SZ,65.67659895498765,1.25,-1.26,3.8168,0.32,2.11,5.64,1.251,1.4,9.4509,8.6014,1.2264,2.5728,3.2092,761397.2059,0.8418214499700419,-0.1890617228062527,-0.2741542891107174,0.269575612671847,0.3058510638297872,-0.8899189991178121,0.0833333333333333,1.08
2021-03-17,000006.SZ,66.87072726575667,1.68,-2.79,4.0872,0.4499999999999999,-2.92,5.59,2.6449,2.91,9.4194,8.7352,1.0248,2.0225,3.2021,754647.2307,0.8418214499700419,-0.3824423723935192,-0.1328730669477804,0.1237298266586969,0.0868794326241134,-1.2621381024941856,0.0283687943262411,2.76
2019-09-10,000008.SZ,66.06521318037014,0.63,0.0,2.6739,0.25,-1.73,3.7,0.764,0.91,31.6533,31.1895,1.4147,4.0114,1.3696,1028894.278,0.8579691516709511,-0.163525607971458,-0.4578816026290168,0.4589480436177036,0.3380861850443599,-1.2044520247775352,0.6007604562737643,1.09
2018-04-12,000009.SZ,53.39429102536275,0.47,-0.6799999999999999,5.398,-5.26,-5.59,6.26,0.8175,0.67,57.6514,66.1183,2.8934,2.0985,0.3195,1345489.9518,0.2414504716981132,-0.1240037350196034,-0.0997952121364074,0.3984696880517951,0.4516880093131548,-0.8808936211014382,0.4784633294528521,0.48
2019-08-01,000009.SZ,54.21497982428727,0.29,-2.48,2.5012,-1.5599999999999998,-5.29,4.77,1.1145,1.55,57.549,50.2906,2.345,1.0501,0.3494,1230285.0613,0.4071344339622642,-0.0905477983577297,-0.0874581046753018,0.2878163625662154,0.1455180442374854,-0.896586735649955,0.1746216530849825,1.92
2017-04-11,000010.SZ,65.88643109510343,0.67,-2.3800000000000003,1.6268,-1.47,-2.47,7.38,7.1789,2.69,180.9174,114.9753,2.7534,6.3199,0.0,605052.7782,0.8650416171224733,-0.6706716728382817,-0.0404744459173239,0.029673590504451,0.0431338028169014,-1.210577793437783,0.1109154929577464,4.83
2019-10-22,000010.SZ,61.02034381144493,0.42,-2.49,2.7472,-1.12,-0.8200000000000001,3.52,0.6413,1.93,0.0,0.0,6.7181,8.355,0.0,288588.859,0.8650416171224733,-0.0292283828164605,-0.1797678026930752,0.3353115727002967,0.3280516431924882,-0.8433941441030968,0.3092723004694835,0.5700000000000001
2015-03-06,000011.SZ,61.882217798300985,0.47,-2.49,3.7933,2.21,1.9,9.8,10.3346,2.84,19.4143,21.8173,2.9537,3.607,2.551,584059.5102,0.8446248600223965,-0.0319794064503353,-0.405079714011233,0.1849162011173184,0.1746821448313985,-0.950093912746521,0.3758982863460475,2.94
2014-07-28,000012.SZ,65.4270101765366,0.29,-0.79,2.2295,1.22,-2.14,7.19,3.3688,2.37,9.7151,9.6187,1.9745,1.9294,2.0862,1492166.2676,0.8453461975028377,-0.0177870307064288,-0.3193145470710266,0.2606232294617563,0.2746636771300448,0.0,0.2617713004484305,1.27
2021-03-16,000014.SZ,59.762297827333946,0.06,-0.36,3.6692,-3.34,-5.21,8.28,2.275,2.09,79.2082,36.194,1.85,3.8118,0.1329,167011.8948,0.8421052631578947,-0.0418902355735602,-0.2955946175108201,0.3279329608938547,0.1592039800995024,-1.0729531290019638,0.1824212271973466,2.48
2016-11-22,000016.SZ,55.999010053003865,0.11,-0.2,1.7947,-2.16,-0.92,4.97,1.1461,0.76,0.0,0.0,4.3527,0.6506,0.1006,1196748.8678,0.0778953556731334,-0.2758621618881346,-0.2531876928598227,0.3890845070422535,0.4451538015089959,-0.6006434768307224,0.9628554846198492,0.61
2018-11-19,000020.SZ,63.67886480318465,0.4,-1.95,6.9917,-2.12,-4.61,11.53,1.4712,1.1,3350.5927,2905.9237,10.1655,3.805,0.0,326484.8947,0.8460253841015364,-0.195225934903047,-0.0709664536821772,0.2078614257161892,0.2085526315789473,-0.798113699108123,0.1171052631578947,1.5
2020-01-03,000020.SZ,61.7696990448875,0.5,-2.83,2.3249,0.18,-2.87,10.99,1.0107,1.79,944.4372,504.0218,9.5066,4.885,0.0,311194.1885,0.8460253841015364,-0.0942486149584487,-0.4077384948652693,0.2318454363757495,0.4453947368421053,-1.1427008413315909,0.4559210526315789,1.01
2020-07-02,000025.SZ,60.84150291163062,0.02,-0.8500000000000001,1.6746,-1.86,-1.32,18.52,1.9695,1.58,36.3418,38.5921,6.3456,13.9793,0.0,798320.0086,0.854344122657581,-0.2724355040546816,-0.1961219483952686,0.2109152927799886,0.2311586051743532,-0.9273304112215592,0.6293588301462317,1.54
2021-01-21,000026.SZ,63.44439193080787,0.19,-2.87,5.4701,0.5700000000000001,-10.13,12.73,3.338,1.09,25.2403,21.6284,1.9839,1.4712,1.5714,544960.9645,0.8350196739741428,-0.6989907317187339,-0.0418049301766555,0.1031968592260235,0.206992230854606,-1.397865932950333,0.0621531631520532,0.79
2018-01-25,000027.SZ,61.00632113730193,0.36,-0.77,1.0949,0.0,-1.78,6.21,0.2913,1.74,18.2763,30.2886,1.1075,2.1752,2.4155,2461949.2817,0.8472299944040291,-0.2065222074627782,-0.4065773883688943,0.3301675977653631,0.5171365395245993,-0.9004994450610434,0.6943062465450525,0.32
2020-05-11,000027.SZ,57.009553243401776,0.26,-0.32,1.9682,-0.74,-3.08,5.47,0.1744,0.66,12.7472,14.0542,0.9101,1.0417,0.9141,2168576.9036,0.2518186905428092,-0.0941441676819513,-0.1893385209663051,0.3877094972067039,0.4411276948590381,-0.9445057485984236,0.6030956329463792,0.37
2018-01-17,000028.SZ,66.7949445400645,0.58,-0.8699999999999999,4.0676,0.48,-3.61,63.54,0.7891,1.87,22.9253,21.4724,2.9863,0.6595,0.5194,2720318.85,0.8474626865671642,-0.4466905567556093,-0.2104347863869261,0.1286480047647409,0.212603062426384,-1.2621102503857755,0.5129564193168433,1.53
2019-09-02,000030.SZ,54.39290404339271,0.18,-0.27,2.3605,-2.92,-2.04,4.63,0.1835,1.02,9.5083,10.1736,1.3462,1.0675,3.0855,838285.6274,0.2398876404494382,-0.1480024045301742,-0.0458710953709205,0.3696017947279865,0.1237513873473917,-1.025110891490457,0.4250832408435072,2.21
2014-07-07,000031.SZ,58.1297616436858,0.0,-0.89,1.6066,-0.6,-0.4,3.3,0.364,1.1,11.1965,11.0613,1.1295,0.588,0.9091,598531.4267,0.4508760951188986,-0.0058775152313424,-0.0598375687811534,0.3726591760299625,0.283466995681678,0.0,0.4953732264034546,0.92
2016-07-08,000031.SZ,59.94094162354927,0.06,-1.96,3.1601,-2.54,-4.12,9.88,2.4122,1.23,24.8259,21.3238,2.9048,1.3274,0.3543,1791966.8168,0.8610763454317898,-0.2655733793162764,-0.1570710930282007,0.0836454431960049,0.1597779148673658,-0.7750766796362729,0.310919185687847,2.28
2019-07-30,000034.SZ,60.867096096362914,0.47,-0.44,2.5896,-2.79,-5.800000000000001,13.37,0.9857,1.09,17.0663,16.2798,2.3141,0.1068,0.2842,874492.1703,0.8406065088757396,-0.208704120397738,-0.038238521739939,0.4132841328413284,0.3245997088791849,-1.0061448427212876,0.3224163027656477,0.4499999999999999
2020-06-04,000035.SZ,51.006568086399874,0.04,-1.62,2.4587,-3.95,-4.45,4.87,0.3321,1.02,17.2381,16.5821,1.149,0.6613,0.0,1229079.5436,0.430939226519337,-0.1254004829725908,-0.1881109752727398,0.3922651933701657,0.5978186775732788,-1.3124097442472502,0.8002726653033402,0.21
2014-07-03,000036.SZ,64.94474272867595,0.04,-3.06,2.4505,1.06,-0.2,2.85,1.4115,2.22,40.1316,40.2625,1.7127,16.63,0.0,320307.9979,0.8503382187147689,-0.0078443358729645,-0.1421024243318096,0.2272215973003374,0.1135225375626043,0.0,0.2253756260434056,2.89
2019-12-13,000036.SZ,66.0417086980902,0.32,-0.4599999999999999,3.8818,0.4599999999999999,-3.5000000000000004,4.14,0.5852,1.77,6.3424,7.323,1.2964,1.8424,9.2902,614348.6864,0.8503382187147689,-0.2734988661309936,-0.5199926106170715,0.3543307086614173,0.3706176961602671,-1.0232327169315605,0.6588759042849193,1.22
2021-02-24,000038.SZ,62.305067119526605,0.29,-0.42,5.3444,-4.29,-6.1,10.05,1.8266,0.88,42.9312,24.48,1.8431,2.8634,0.0,525391.3061,0.8443683409436834,-0.1242693289042269,-0.0143257579287264,0.3118361153262519,0.1892296185489902,-1.2328477443609025,0.3141361256544502,1.72
2018-09-27,000039.SZ,60.27083557390212,0.42,-0.3899999999999999,4.8661,-1.09,-6.93,11.83,0.8303,0.9,14.0728,13.1873,1.1516,0.4628,0.5064,3531206.8945,0.2372262773722627,-0.1060462180337263,-0.1126605820328233,0.3228699551569506,0.2310038824181919,-0.7595045331682302,0.2495840266222961,1.72
2016-04-19,000042.SZ,57.26343759881344,0.09,-2.03,3.0804,-1.94,-7.64,16.83,2.3606,3.26,27.9007,27.9007,1.9934,2.2174,0.6418,1119312.2024,0.8461538461538461,-0.5059717186537781,-0.7042141618622844,0.0426309378806333,0.1065623118603251,-1.6208594667918104,0.3967489464178206,2.87
2020-06-08,000045.SZ,58.53711187345812,0.29,-1.12,2.5973,-1.94,-3.1300000000000003,7.08,0.9402,0.78,183.2384,1038.9631,1.3245,1.6709,0.0,360611.6077,0.2294626312538604,-0.0804862858906288,-0.2289808146871756,0.3290123456790123,0.359365466748017,-0.9819879390605164,0.4008541793776693,1.14
2021-05-11,000046.SZ,58.70965467279111,0.08,-1.46,4.0083,-2.03,-3.19,2.91,0.2959,1.0,0.0,0.0,0.9157,6.8825,3.4364,1512094.3909,0.4472140762463343,-0.0087327996399176,-0.040075004098618,0.3364540667056758,0.28125,-1.2810354060075613,0.2309027777777778,0.3399999999999999
2014-07-07,000048.SZ,55.3476841932549,0.1699999999999999,-0.42,3.4575,-2.3800000000000003,-5.680000000000001,9.42,0.1556,0.4,0.0,0.0,9.0677,2.3516,0.0,368104.0881,0.0814170292106898,-0.0076401654411764,-0.0814829131927784,0.3738375697458152,0.3658088235294117,0.0,0.4448529411764705,0.53
2020-11-09,000049.SZ,63.28282306113943,0.52,-1.68,5.7386,0.84,-1.09,55.46,3.1546,1.43,22.8826,21.6167,4.5483,0.6231,0.4465,1149118.6549,0.8484593837535014,-0.8204547512530347,-0.4962484067834051,0.072666294019005,0.202433628318584,-0.9754843631522504,0.1133849557522123,3.05
2018-11-19,000050.SZ,60.20883399194226,0.7000000000000001,-0.3399999999999999,5.0113,0.59,-7.489999999999999,11.59,1.3507,0.86,29.4074,17.8628,0.9029,1.694,0.3541,2373774.6161,0.8355745721271394,-0.0342559498830243,-0.1832754777034204,0.3969512195121951,0.2814948764315853,-0.834367540741504,0.3508137432188065,1.58
2016-10-13,000056.SZ,56.34823736317999,0.04,0.0,3.3247,0.16,0.75,13.02,0.9325,1.44,389.7287,184.0473,2.959,55.7019,0.0,1494415.8981,0.8471376370280146,-0.819010000991983,-0.047001598719092,0.474179829890644,0.203003003003003,-1.4645533894897536,0.4036036036036036,1.72
2019-12-19,000058.SZ,57.47211205698572,0.53,-1.08,5.3575,-3.29,-1.23,8.06,4.7408,0.93,357.5731,227766.9346,5.171,6.2022,0.6824,995938.9367,0.8436578171091446,-0.5729954355753131,-0.0811333435755479,0.125,0.2437317784256559,-1.344676044998099,0.4810495626822157,1.9
2018-08-07,000059.SZ,62.93261914147939,0.4499999999999999,-0.26,5.8041,0.26,-4.21,7.52,1.7672,1.39,6.5181,6.7617,0.9296,0.3568,2.9787,1202780.7878,0.8431372549019608,-0.3607319074288056,-0.0824278825624426,0.1985458612975391,0.0249031543995572,-0.6825324490087007,0.2136137244050913,5.029999999999999
2019-02-18,000059.SZ,65.8049140794287,0.25,-0.47,2.6215,1.28,-1.66,6.21,1.178,1.42,5.3827,5.9312,0.7537,0.2946,0.0,993253.8155,0.8431372549019608,-0.1607797751411913,-0.3304009197411352,0.2416107382550335,0.1870503597122302,-0.8570860077021824,0.3076923076923077,2.64
2019-11-07,000059.SZ,56.1402607685228,0.31,-0.63,1.4948,-0.48,-2.93,5.92,0.4732,1.06,8.9719,10.2978,0.6903,0.2581,0.0,946869.9819,0.8431372549019608,-0.2232609212957419,-0.0743934712528689,0.384228187919463,0.390426120641948,-0.9269333903865354,0.8699501936912009,0.51
2014-06-16,000060.SZ,56.76925332184528,0.16,0.0,2.0663,-0.8699999999999999,-0.44,5.7,0.3112,0.96,28.4631,29.5762,1.9208,0.5568,0.7895,1175876.3016,0.8502252252252253,-0.0093236455119504,-0.1153344536250952,0.4856580427446569,0.3433500278241513,0.0,0.2682248191430161,0.53
2019-12-10,000060.SZ,64.9776973713043,0.21,-0.76,1.9033,0.15,-1.1,4.13,0.525,1.35,16.0258,18.7513,1.3741,0.7385,4.0355,1474280.0401,0.8502252252252253,-0.1222596617314023,-0.0665331752651041,0.4026996625421822,0.2932665553700612,-1.085662884529326,0.4195882025598219,0.49
2020-06-02,000060.SZ,57.28370057865556,0.59,-0.3399999999999999,1.7676,-1.35,-2.77,3.62,0.5233,0.72,15.1651,17.6087,1.2093,0.5668,2.2099,1292226.0884,0.8502252252252253,-0.053571788013721,-0.042845931182797,0.4325084364454443,0.4212576516416249,-0.8524230219566064,0.4980523094045632,0.2799999999999999
2016-11-11,000061.SZ,62.96777749271526,0.09,-0.16,1.1626,-0.47,0.16,12.69,0.8646,1.8,1047.6451,114.4315,4.3333,12.4,0.394,2153447.4822,0.8447568834212068,-0.5614120084199272,-0.3423480278651529,0.2805376972530684,0.2618497109826589,-1.0747643883855984,0.7589595375722543,1.28
2019-08-26,000061.SZ,60.77906008134101,0.1699999999999999,-0.36,4.5044,-1.59,-2.88,5.4,0.5553,0.91,214.2676,101.1243,1.8465,3.9806,0.9259,916360.6307,0.8447568834212068,-0.0743225634000467,-0.006554905669454,0.3898305084745763,0.145664739884393,-1.09977376425632,0.0826589595375722,0.75
2020-12-28,000061.SZ,58.55428791391905,0.02,-0.13,2.6869,-1.2,-4.26,7.17,1.3172,1.21,39.2277,28.926,2.2687,4.2648,0.1395,1216723.2819,0.8447568834212068,-0.3455097063049216,-0.0067872735558767,0.2741087083576856,0.06878612716763,-1.1580040936403575,0.1653179190751445,3.31
2021-03-17,000062.SZ,64.41835685726574,1.87,-1.13,3.4528,3.22,-4.73,12.9,1.0015,2.88,21.6047,21.6047,2.437,0.8262,1.1628,1349223.0254,0.842814371257485,-0.1775704329650308,-0.1444306732986598,0.1488344291691572,0.0407801418439716,-0.9352474135856924,0.0638297872340425,5.82
2016-06-28,000063.SZ,61.94407999659484,0.1699999999999999,-0.91,3.0565,0.8099999999999999,-2.18,14.42,1.7242,1.65,18.6724,18.2927,1.9955,0.5979,1.1479,5989890.311,0.8413853317811408,-0.04533232565672,-0.1037749577724129,0.3228438228438228,0.1512968299711815,-0.5454835408254823,0.2236311239193083,1.69
2020-06-19,000063.SZ,66.24903477765537,0.99,-2.99,4.2758,-1.47,-5.38,42.87,5.295,1.52,38.4151,39.0417,4.7904,2.1795,0.0,19775619.1808,0.8413853317811408,-0.949346975724406,-0.096930491943907,0.0396270396270396,0.315850144092219,-1.0480253975375105,0.1798270893371757,1.16
2015-03-02,000065.SZ,60.82333403745057,0.7100000000000001,-0.43,4.6094,-2.96,-0.65,19.0,1.9937,1.12,30.8417,19.2335,5.2236,1.6275,0.3509,481463.6233,0.8472388955582233,-0.0555627977676496,-0.0915744695302636,0.2997601918465228,0.5068168346176645,-1.3990322206768662,0.2780082987551867,0.8500000000000001
2019-02-22,000065.SZ,63.82914353714939,0.96,0.0,4.834,-1.0699999999999998,-1.26,8.37,0.9294,1.2,12.9008,10.8243,1.5389,0.6619,0.9558,644076.0282,0.8472388955582233,-0.2329236544741,-0.0410426765606651,0.4757194244604316,0.2673384706579727,-0.7078486158023709,0.2489626556016597,0.97
2020-11-19,000065.SZ,59.05287631936724,0.5499999999999999,-0.5,2.0474,-0.1399999999999999,-2.23,7.84,0.4329,1.06,8.5425,8.3243,1.1359,0.5455,1.0204,603300.2759,0.8472388955582233,-0.1600094730476684,-0.2023974862053942,0.4064748201438849,0.4522821576763485,-0.8427379296642161,0.8055720213396562,0.38
2016-03-24,000068.SZ,57.242111341820056,0.8699999999999999,-3.56,5.7594,-2.15,-6.370000000000001,10.01,1.5325,1.65,1438.4058,1438.4058,16.4049,59.0602,0.0,1007678.1355,0.8651887357699221,-0.0353559049052904,-0.0008673769874689,0.059245960502693,0.108284023668639,-1.6270514262105067,0.2177514792899408,1.21
2021-03-09,000068.SZ,64.35202955467525,1.12,-3.31,5.7482,0.0,-3.69,2.92,2.6158,3.16,489.9948,4035.2882,6.5076,13.0594,0.0,293948.0675,0.8651887357699221,-0.0478841777248695,-0.0850860070562747,0.1406343506882106,0.080473372781065,-1.0589031103788014,0.2431952662721893,3.55
2016-11-17,000069.SZ,57.422766129756575,0.26,-0.27,1.2733,-1.22,0.37,7.05,0.4065,0.79,12.4659,11.4184,1.4575,1.7946,0.8799,5785005.3976,0.8539873780837636,-0.1335481385774703,-0.0418762089053788,0.4387170675830469,0.3852691218130311,-0.6576562176375769,0.8220963172804533,0.43
2017-03-07,000070.SZ,59.68956752270332,0.3,-0.08,2.5378,-0.86,-4.46,26.26,1.6142,1.55,89.5396,50.3617,4.935,3.3605,0.1142,823244.1015,0.8470695970695971,-0.2422692305037167,-0.2569025386353292,0.4054878048780488,0.3068113321277878,-1.113825064825786,0.7727546714888487,1.0
2020-11-26,000070.SZ,57.56453021440968,0.3,-0.95,3.4654,-4.130000000000001,-5.4,10.67,2.4916,1.49,26.9595,41.0584,3.0716,1.8713,0.3238,871268.6845,0.8470695970695971,-0.6138624653514666,-0.0737211781956645,0.1420731707317073,0.2182037371910789,-1.427345319664108,0.2525617842073538,1.72
2021-05-07,000070.SZ,66.13803719783633,0.89,-2.9000000000000004,3.2071,-0.64,-6.950000000000001,7.63,4.5495,3.15,550.8503,70.4809,2.1488,1.3351,0.8936,630473.3008,0.8470695970695971,-0.1561810004138385,-0.0271663316771413,0.0920731707317073,0.0488245931283905,-0.863719883914619,0.1488848704038577,5.1
2014-07-31,000088.SZ,57.07382716330181,0.0,-0.19,2.5638,-4.5600000000000005,-2.92,5.2,0.618,0.91,25.9984,23.9836,2.1064,32.8228,1.9231,1009944.0,0.4135317237507018,-0.0236982548036504,-0.0342973611457385,0.3940582959641255,0.2695507487520798,0.0,0.4531336661120355,0.7799999999999999
2018-05-08,000088.SZ,56.9687410044734,0.37,-0.51,3.5324,-4.97,-2.04,7.71,0.5409,1.6,37.0327,39.2635,2.3701,43.5581,0.2075,1497436.2,0.8427849522740034,-0.5464519754928695,-0.0878625031559807,0.2713004484304933,0.2035496394897393,-1.1115628036563447,0.5224625623960066,1.05
2014-06-16,000089.SZ,59.81709622912689,0.11,-0.52,1.6853,0.26,-2.07,3.82,0.3429,2.31,12.8662,16.0308,0.828,2.5379,0.7797,646262.6458,0.8525784753363229,-0.0038116541801253,-0.0588320863441517,0.436241610738255,0.2955174322080797,0.0,0.2844493635860542,0.26
2021-02-24,000089.SZ,63.49482972692581,0.94,-2.01,3.5517,-1.13,-1.72,8.27,1.011,1.06,28.5656,325.3494,1.4329,4.4554,0.9674,1695986.3839,0.8525784753363229,-0.4437863697378056,-0.4260346933328108,0.0878076062639821,0.4836745987825124,-1.291382113821138,0.1433314886552296,1.1
2018-01-08,000090.SZ,66.96535244997128,0.2799999999999999,-2.16,3.5121,-0.8500000000000001,-3.39,10.81,2.523,2.08,28.9978,16.8372,1.9967,2.0854,1.8501,1294806.1633,0.8487903225806451,-0.4385993773272257,-0.2650069156280621,0.1655172413793103,0.3348493462194428,-0.8726420514681423,0.297896532120523,1.03
2019-12-31,000090.SZ,66.04457095473096,0.35,-0.2299999999999999,2.0106,0.53,-2.51,5.3,0.7636,1.22,12.6709,11.5649,1.4256,0.97,2.419,990329.08,0.8487903225806451,-0.2658711908317849,-0.1438100186739058,0.3551724137931034,0.1790790221716884,-1.0938817321358372,0.6526435474701535,1.53
2021-02-25,000090.SZ,65.51307501723943,0.32,-3.55,4.1045,0.3,-4.97,6.2,2.2772,1.93,9.3715,4.9058,1.3511,0.79,6.129,1158498.1691,0.8487903225806451,-0.6187084307101204,-0.1991334920167194,0.0540229885057471,0.0898237635019897,-1.3210922616347636,0.0972143263217737,3.16
2020-05-11,000096.SZ,56.39561321144385,0.65,-0.89,3.3029,-2.62,-0.95,10.99,0.1823,0.85,46.469,49.8573,2.137,3.5751,0.182,580272.0,0.8443449048152296,-0.3413951066484419,-0.0440816196973216,0.3318435754189944,0.3543394140409066,-1.1449842055835395,0.6799336650082919,0.5499999999999999
2016-11-24,000099.SZ,62.82906429331446,0.26,-1.55,1.6805,0.8999999999999999,-1.41,13.17,3.7055,2.88,47.1157,78.9971,2.8382,6.1904,0.5695,798194.7431,0.8395432692307693,-0.7124429570716345,-0.0281839512563938,0.1085782843431313,0.1476868327402135,-0.8093224957858818,0.8232502965599051,1.93
2018-04-03,000099.SZ,63.5272422931729,1.0,-0.54,6.4408,-2.35,-2.35,9.0,3.1222,1.12,59.9521,59.9521,1.8509,4.2958,0.0,545463.378,0.8395432692307693,-0.494896214586948,-0.0005833478976545,0.1499700059988002,0.024317912218268,-0.6238063797626168,0.061091340450771,4.05
2018-04-11,000150.SZ,59.70753030282177,0.6,-0.74,4.2414,-1.9,-0.1399999999999999,29.14,0.0908,0.77,17.5299,0.0,5.2564,10.0651,0.6863,1304903.4116,0.8428571428571429,-0.2911946488064318,-0.4227994354610623,0.3659326424870466,0.4926423544465771,-1.2231182480152445,0.290467050543826,0.21
2019-02-18,000151.SZ,61.94698993172602,-0.0,-0.24,3.871,-4.25,1.47,11.29,3.7794,1.75,38.2504,38.1261,3.4019,1.4994,2.2143,334161.42,0.8438025799214807,-0.2748846310264654,-0.0919628431384615,0.3085106382978723,0.135180055401662,-1.3042769601184978,0.253185595567867,2.92
2019-09-16,000151.SZ,59.73835899884629,0.01,-0.8200000000000001,3.6212,-0.8999999999999999,-3.2300000000000004,10.69,1.5411,0.98,37.9283,255.535,3.3995,2.4899,2.3386,316402.62,0.0779584969153112,-0.2728343091289968,-0.0957537446257161,0.383538633818589,0.4731301939058172,-0.9913882462947976,0.7894736842105263,0.38
2021-03-29,000151.SZ,66.59694624321703,1.18,0.0,5.6156,1.79,-5.55,7.99,1.1672,3.15,270.2356,155.7635,2.4855,1.998,0.2503,236488.02,0.8438025799214807,-0.0503176003867373,-0.8579833618344442,0.5033594624860023,0.2952908587257618,-1.3950876580948268,0.4919667590027701,10.06
2017-08-07,000156.SZ,60.442641805661744,0.01,-0.86,1.9297,-0.4,-3.81,14.96,0.6226,2.51,35.6079,35.4769,2.1006,6.9593,0.234,2144294.4454,0.8632162661737524,-0.169833981578145,-0.0375125147694798,0.1863468634686347,0.0826747720364741,-0.9518631638975478,0.1209726443768997,3.03
2021-03-05,000156.SZ,58.84755060077245,0.18,-0.21,3.1642,-1.43,-4.42,8.69,0.6233,0.98,24.9436,26.4318,1.1473,4.3394,5.6081,1610198.2921,0.8632162661737524,-0.1522602341072237,-0.0198609853126609,0.3302583025830258,0.1525835866261398,-0.869787566778971,0.3349544072948328,1.16
2014-07-24,000157.SZ,65.71880421602611,0.01,-0.65,1.4341,1.3299999999999998,-3.05,4.58,1.5993,2.26,9.1934,9.688,0.8396,0.9157,4.3668,3529326.9549,0.8507002801120448,-0.0111783205507451,-0.314737505228185,0.2119686800894854,0.1831765356945213,0.0,0.2163807415605976,1.55
2018-05-09,000157.SZ,58.52919751375262,0.1399999999999999,-0.21,1.3117,-0.42,-2.21,4.25,0.2921,0.77,24.8698,20.3955,0.8701,1.4233,3.453,3312470.4319,0.4204481792717087,-0.1365831518515127,-0.1717151770156986,0.4200223713646532,0.5166021029330382,-0.94886892026815,0.8273381294964028,0.24
2018-03-13,000158.SZ,57.18069519311666,0.13,-1.85,5.4023,-0.84,-4.02,8.08,0.8831,1.04,38.1671,28.1889,2.3309,1.217,0.5712,1335522.9685,0.8379249706916765,-0.3808120908486337,-0.0118815157099509,0.3452730475631239,0.3780487804878049,-0.861117609685713,0.7502903600464577,0.37
2019-09-04,000158.SZ,59.65554753496464,0.4,-1.12,4.2013,-0.98,-2.66,5.33,0.7015,1.07,47.3716,47.3501,1.4704,0.9124,0.9381,880982.3542,0.8379249706916765,-0.075368666205328,-0.0514677822714431,0.364063417498532,0.3013937282229965,-0.9605663854136358,0.3966318234610917,0.95
2015-02-26,000159.SZ,57.7444608655876,0.05,-0.09,4.7864,-2.06,2.94,10.86,1.8429,1.12,147.0517,134.296,2.4683,4.8903,0.5525,522517.2733,0.8320265379975874,-0.3115911076697569,-0.0341254133597883,0.3754512635379061,0.2706722189173111,-1.8213483577287863,0.8411659726353361,0.93
2019-02-18,000159.SZ,65.85918159412705,0.1,-1.89,3.4444,3.54,2.66,4.54,2.4592,2.24,0.0,158.7216,1.0306,6.1438,0.0,218231.4408,0.8320265379975874,-0.0692848758263703,-0.2509086662566813,0.2015643802647412,0.0844735276621058,-1.261088083939048,0.2903033908387864,4.37
2017-07-07,000166.SZ,65.2874114159034,0.42,-0.12,2.0565,1.26,-3.16,5.74,0.6527,1.89,21.2837,21.5825,2.2412,7.821,1.94,11512491.6821,0.8764195056780227,-0.4482072809586362,-0.157671441583962,0.3126666666666666,0.1092824226464779,-1.4080401408157313,0.6175115207373272,1.59
2018-08-27,000166.SZ,57.779214885205874,0.52,-0.47,1.512,-0.32,-2.43,4.47,0.0834,1.14,21.9006,21.8265,1.4929,7.5357,1.99,10073567.2183,0.8764195056780227,-0.0291172469327513,-0.4027799450386084,0.3693333333333333,0.3245556287030941,-0.9030121234845644,0.3607636603028308,0.6799999999999999
2014-07-14,000301.SZ,61.15237440496178,0.05,-0.65,1.9881,-2.56,-2.87,3.0,0.4548,1.49,11.0722,11.4209,1.2448,3.5586,1.6667,365470.9335,0.8467741935483871,-0.0045236700529896,-0.1320725074490881,0.4012383900928792,0.3457772337821297,0.0,0.3476132190942472,0.67
2019-02-28,000301.SZ,62.19030467818356,0.6799999999999999,-1.03,3.6982,-1.37,-1.98,5.4,0.6185,0.47,95.2297,32.0667,1.7039,19.5651,0.5599,2175688.7399,0.2481389578163771,-0.3184299666361543,-0.4369325779829845,0.3021671826625387,0.6881884944920441,-0.6682916221967298,0.1230110159118727,0.37
